trace_id,gate_number,gate_name,gate_status,risk_score,risk_level,action_taken,risk_flags,public_summary,admin_summary,latency_ms,created_at
7f59d5f9-a1c9-43ed-8512-6cb12ca0cd5a,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 07:38:06.940573+00
7f59d5f9-a1c9-43ed-8512-6cb12ca0cd5a,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4497. Sources used: 5.,0,2026-07-12 07:38:06.940573+00
7f59d5f9-a1c9-43ed-8512-6cb12ca0cd5a,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,3/3 klaim didukung sumber (confidence 100%).,1312,2026-07-12 07:38:06.940573+00
7f67cd01-2ba7-46cf-bcbf-ebe2e63fbb49,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:57:56.091881+00
7f67cd01-2ba7-46cf-bcbf-ebe2e63fbb49,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 07:57:56.091881+00
7f67cd01-2ba7-46cf-bcbf-ebe2e63fbb49,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",1,2026-07-12 07:57:56.091881+00
7f67cd01-2ba7-46cf-bcbf-ebe2e63fbb49,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2747. Sources used: 5.,0,2026-07-12 07:57:56.091881+00
7f67cd01-2ba7-46cf-bcbf-ebe2e63fbb49,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 07:57:56.091881+00
80106f52-9d14-4ea5-988b-51a3d01eaf63,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:52:02.011155+00
8038d881-dd71-4aa4-aee7-7e9cce05532c,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-13 06:38:33.932591+00
8038d881-dd71-4aa4-aee7-7e9cce05532c,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-13 06:38:33.932591+00
8038d881-dd71-4aa4-aee7-7e9cce05532c,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-13 06:38:33.932591+00
8038d881-dd71-4aa4-aee7-7e9cce05532c,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2513. Sources used: 5.,0,2026-07-13 06:38:33.932591+00
8038d881-dd71-4aa4-aee7-7e9cce05532c,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,6/6 klaim didukung sumber (confidence 100%).,2291,2026-07-13 06:38:33.932591+00
8057ea2a-db06-4cc7-b374-668f17569167,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:35:18.661536+00
8057ea2a-db06-4cc7-b374-668f17569167,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 7 of 7 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 7 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 07:35:18.661536+00
8057ea2a-db06-4cc7-b374-668f17569167,3,Gate 3 - Graph-Document Consistency Check,pass,,low,7 of 7 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"7 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",2,2026-07-12 07:35:18.661536+00
8057ea2a-db06-4cc7-b374-668f17569167,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4498. Sources used: 5.,0,2026-07-12 07:35:18.661536+00
8057ea2a-db06-4cc7-b374-668f17569167,5,Gate 5 - Output Claim Verification,fallback,0.25,high,Found 2 unsupported critical claim(s),"{""unsupported_claims"": 2, ""unsupported_claim_texts"": [""Berdasarkan informasi resmi yang tersedia, persyaratan pendaftaran bervariasi tergantung pada jalur pendaftaran yang dipilih"", ""Informasi di atas spesifik untuk Jalur Mandiri S.Tr RPL""], ""regenerated"": false}",Jawaban tidak dapat diverifikasi sepenuhnya sehingga digantikan dengan pesan aman.,6/8 klaim didukung sumber (confidence 75%).,2407,2026-07-12 07:35:18.661536+00
8152b0b0-1b4a-4f5f-a103-7a78f418a95e,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:43:09.007546+00
8152b0b0-1b4a-4f5f-a103-7a78f418a95e,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 03:43:09.007546+00
8152b0b0-1b4a-4f5f-a103-7a78f418a95e,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 03:43:09.007546+00
8152b0b0-1b4a-4f5f-a103-7a78f418a95e,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2798. Sources used: 5.,0,2026-07-12 03:43:09.007546+00
8152b0b0-1b4a-4f5f-a103-7a78f418a95e,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:43:09.007546+00
81770946-0f86-4035-afd3-695a6d17dfce,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-14 08:38:40.743474+00
81770946-0f86-4035-afd3-695a6d17dfce,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-14 08:38:40.743474+00
81770946-0f86-4035-afd3-695a6d17dfce,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-14 08:38:40.743474+00
81770946-0f86-4035-afd3-695a6d17dfce,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1695. Sources used: 5.,0,2026-07-14 08:38:40.743474+00
81770946-0f86-4035-afd3-695a6d17dfce,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-14 08:38:40.743474+00
82f7dfee-ee1a-4f19-b7de-aee732696607,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 01:37:15.292717+00
82f7dfee-ee1a-4f19-b7de-aee732696607,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,2,2026-07-12 01:37:15.292717+00
82f7dfee-ee1a-4f19-b7de-aee732696607,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 01:37:15.292717+00
82f7dfee-ee1a-4f19-b7de-aee732696607,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2693. Sources used: 5.,0,2026-07-12 01:37:15.292717+00
82f7dfee-ee1a-4f19-b7de-aee732696607,5,Gate 5 - Output Claim Verification,pass,0.33,low,Answer verified against approved context.,"{""unsupported_claims"": 1, ""unsupported_claim_texts"": [""*   **Telepon**: (0274) 514306, 589780""], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,2/3 klaim didukung sumber (confidence 67%).,1389,2026-07-12 01:37:15.292717+00
82f81bb0-7ade-4acf-873c-d9d05a076603,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:52:56.77303+00
82f81bb0-7ade-4acf-873c-d9d05a076603,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 07:52:56.77303+00
82f81bb0-7ade-4acf-873c-d9d05a076603,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 07:52:56.77303+00
82f81bb0-7ade-4acf-873c-d9d05a076603,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2993. Sources used: 5.,0,2026-07-12 07:52:56.77303+00
82f81bb0-7ade-4acf-873c-d9d05a076603,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,4/4 klaim didukung sumber (confidence 100%).,1661,2026-07-12 07:52:56.77303+00
83c2028b-f76f-455d-ab31-cc4f2be5ed74,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:11:15.923707+00
83c2028b-f76f-455d-ab31-cc4f2be5ed74,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 07:11:15.923707+00
83c2028b-f76f-455d-ab31-cc4f2be5ed74,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 07:11:15.923707+00
83c2028b-f76f-455d-ab31-cc4f2be5ed74,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 1458. Sources used: 5.,0,2026-07-12 07:11:15.923707+00
83c2028b-f76f-455d-ab31-cc4f2be5ed74,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 07:11:15.923707+00
8414c39e-175a-41dc-b2be-4c394297f15f,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 05:58:45.910239+00
844b24d2-ac3d-4388-8280-76659d3216ce,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 03:26:26.913776+00
844b24d2-ac3d-4388-8280-76659d3216ce,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 8 of 8 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 8 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 03:26:26.913776+00
844b24d2-ac3d-4388-8280-76659d3216ce,3,Gate 3 - Graph-Document Consistency Check,pass,,low,8 of 8 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"8 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",6,2026-07-12 03:26:26.913776+00
844b24d2-ac3d-4388-8280-76659d3216ce,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 4170. Sources used: 5.,0,2026-07-12 03:26:26.913776+00
844b24d2-ac3d-4388-8280-76659d3216ce,5,Gate 5 - Output Claim Verification,pass,0.05,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,0/0 klaim didukung sumber (confidence 95%).,0,2026-07-12 03:26:26.913776+00
8490ad6b-d1cd-4885-a30a-e95d0522ad70,1,Gate 1 - Input Intent Integrity Check,pass,0,low,Allowed,"{""matched_signal_count"": 0}",Input Anda telah diperiksa dan aman untuk diproses.,Input passes integrity checks,0,2026-07-12 07:51:21.230497+00
8490ad6b-d1cd-4885-a30a-e95d0522ad70,2,Gate 2 - Retrieval Context Integrity Scoring,pass,,low,Kept 10 of 10 retrieved chunks; rejected 0.,null,Konteks yang diambil telah diverifikasi sebelum digunakan.,Sistem memilih 10 chunk dan menolak 0 chunk karena tidak memenuhi ambang batas integritas konteks.,1,2026-07-12 07:51:21.230497+00
8490ad6b-d1cd-4885-a30a-e95d0522ad70,3,Gate 3 - Graph-Document Consistency Check,pass,,low,10 of 10 chunks passed graph consistency check; 0 flagged inconsistent.,null,Konteks telah dicocokkan dengan basis pengetahuan graf.,"10 chunk konsisten dengan graph evidence, 0 chunk ditandai tidak konsisten.",0,2026-07-12 07:51:21.230497+00
8490ad6b-d1cd-4885-a30a-e95d0522ad70,4,Gate 4 - Prompt Boundary Construction,pass,,low,"Built bounded prompt separating policy, context, and user input.",null,Prompt disusun dengan batas yang aman antara kebijakan sistem dan input pengguna.,Prompt boundary applied: policy/context/user-input separated. Token count: 2454. Sources used: 5.,0,2026-07-12 07:51:21.230497+00
8490ad6b-d1cd-4885-a30a-e95d0522ad70,5,Gate 5 - Output Claim Verification,pass,0,low,Answer verified against approved context.,"{""unsupported_claims"": 0, ""unsupported_claim_texts"": [], ""regenerated"": false}",Jawaban telah diverifikasi terhadap sumber resmi.,19/19 klaim didukung sumber (confidence 100%).,7108,2026-07-12 07:51:21.230497+00
